model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
anthropic/stanford-online-all-v4-s3,10,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
together/bloom,10,0.050511502029769964,0.031077630904626757,0.23400000000000004,0.058685603004484846,0.24255751014884983,2.7755575615628914e-17,BLiMP
together/opt-175b,10,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
ai21/j1-grande-v2-beta,10,0.043198917456021634,0.03501018147960717,0.792,0.049152822909778036,0.8179972936400542,1.1102230246251565e-16,BLiMP
ai21/j1-jumbo,10,0.040140730717185366,0.03364125117484574,0.804,0.04963869458396343,0.8207036535859269,0.0,BLiMP
ai21/j2-large,10,0.04868741542625171,0.03960715987783499,0.792,0.05528109984434102,0.8217185385656294,1.1102230246251565e-16,BLiMP
cohere/command-xlarge-beta,10,0.05479837618403248,0.03996380308721091,0.7979999999999999,0.06779380502671317,0.7960081190798377,1.1102230246251565e-16,BLiMP
cohere/xlarge-20221108,10,0.03390527740189444,0.021664054854526292,0.812,0.03815756805667781,0.8247631935047363,1.1102230246251565e-16,BLiMP
microsoft/TNLGv2_530B,10,0.06000000000000001,0.03346839534398467,0.8200000000000001,0.06870225614927068,0.8203653585926928,0.0,BLiMP
openai/text-babbage-001,10,0.035924221921515564,0.03347387739484384,0.758,0.04770744176750625,0.7696211096075778,0.0,BLiMP
AlephAlpha/luminous-base,10,0.027716272581751522,0.01616036554074204,0.5748099280678757,0.030818712344407202,0.5837293534792483,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-grande-v2-beta,10,0.03945493061191289,0.02397594358562582,0.7337597091549255,0.04437414640786339,0.7210132370553414,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-jumbo,10,0.05220600249696089,0.031597811943792624,0.6946924574634173,0.06101649481979992,0.6937566282838662,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,10,0.03839627294306884,0.02499906886198126,0.7630563405520061,0.04455803908073499,0.7523882398229909,1.1102230246251565e-16,NarrativeQA-Classic
